track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,decade
1lAgtcp1KQRQS10m2yCgvm,Wavy (feat. Joe Moses),Ty Dolla $ign,48,0BQxQnUSzn4bF4nsJKWxzE,Wavy (feat. Joe Moses),2016-01-16,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.511,0.491,11,-8.322,1,0.207,0.105,0,0.114,0.711,103.961,188721,2000
2XW4DbS6NddZxRPm5rMCeY,God's Plan,Drake,17,1r0DOIO0iC0bGpMtWRFdde,Scary Hours,2018-01-20,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.758,0.448,7,-9.441,1,0.103,0.0309,8.6700000000000007e-05,0.558,0.373,77.176,198960,2000
1WIfWj5skn5UUZTs4cEFBe,Location,Khalid,63,5f4VQ4QMbjZLMfxL7RM5aE,Location,2017-10-31,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.799,0.436,1,-9.975,0,0.379,0.283,1.05e-4,0.0968,0.311,80.028,217566,2000
6KCt9V6Lev0M04rFUj8ANC,Ice (feat. Gunna & Lil Baby),Gucci Mane,63,2FDYcU1NTibzvrv4XDJofN,Delusions of Grandeur,2019-06-21,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.861,0.52,10,-5.498,0,0.472,0.193,0,0.109,0.384,153.899,177243,2000
7aeC8XRoU9s8b0OPUfUbtJ,Friends,Andy Mineo,52,0R1Eo8UVrKyn6Vo0rxFuNP,II: The Sword,2018-09-21,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.683,0.664,0,-6.644,1,0.165,0.0217,0,0.347,0.444,148.808,173844,2000
2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,13,2o9McLtDM7mbODV7yZF2mc,Scorpion,2018-06-29,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,238613,2000
0NJp8GyCOWnQh71xKSPfuV,Freaky,Tory Lanez,71,0JDoNU0AZ54Ng8e2iPTKRs,Freaky,2019-03-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.966,0.563,8,-5.764,1,0.0618,0.00202,0,0.105,0.363,104.991,173926,2000
4pMEp90aY5XZcQQGaH7ahu,German,No Money Enterprise,69,2IcNzRSCb0FrZ7h3uP64TN,German,2019-11-01,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.786,0.847,11,-6.365,0,0.141,0.0983,1.22e-6,0.212,0.509,139.904,234791,2000
4HPTladgOGcGzleMR3I0FK,Carbonated Water,Ski Mask The Slump God,73,5Pp2riAYLF6W6KnUR0ke3O,Carbonated Water,2019-10-31,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.938,0.559,10,-6.734,1,0.312,0.0546,0,0.157,0.76,119.901,141040,2000
643PW82aBMUa1FiWi5VQY7,Babushka Boi,A$AP Rocky,77,3zOkSAbg9o7gQ3yXtZhx5v,Babushka Boi,2019-08-28,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-5,0.137,0.905,134.979,187105,2000
0Exfrf3nRw9SXpls2n8KFB,Ladz in the Hood,ONEFOUR,64,5TsV8lzvI2sYF6zoFlgUxZ,Ladz in the Hood,2019-08-28,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.706,0.607,6,-10.121,0,0.314,0.0197,0,0.718,0.637,145.957,198975,2000
5TKuvTO4jj4trnmMnqEpoJ,London Town,Branco,67,3WTJeB0dk8TBDKnCn23tN5,London Town,2019-10-04,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.857,0.541,1,-7.272,0,0.283,0.419,1.36e-6,0.108,0.565,101.913,173934,2000
3Dt3KBJAOwhU3PrfVPFRt1,Hvil I Fred (feat. Jamaika),Xander,54,0bNu7YMI9V3QaFoOk4DKY0,Hvil I Fred (feat. Jamaika),2019-10-25,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.776,0.547,5,-6.367,0,0.0416,0.0871,0,0.353,0.444,112.002,219872,2000
4dASQiO1Eoo3RJvt74FtXB,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,77,704GHNtZhEe9TBgleCNNGv,Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,243491,2000
0KiKfllNTmhImvXVIHqR0z,Young Jesus,Logic,60,5dOpbgAmJeyoakKQ0QLWkR,The Incredible True Story,2015-11-13,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.736,0.903,10,-3.235,0,0.127,0.0889,0,0.129,0.457,95.047,211573,2000
19NbbdUbZjdbK3QJKd82Jc,Hard Times,Young L3x,49,1srbgrt3YGHIFsYKaRwYtc,Any Moment,2018-10-19,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.748,0.546,8,-8.054,0,0.168,0.446,0,0.143,0.694,77.485,188903,2000
3c8xULQwLwLKMEAp9T8l2o,.suede,junyii.,55,3bUIBBiSTL0iS5kRcQ8enl,junyii・dr!p,2018-10-20,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.76,0.116,1,-18.106,0,0.088,0.807,0.969,0.182,0.749,80.023,80713,2000
2uvypKIiMaRzH9NhWXMBSH,cold nights,itssvd,42,6JpAuCV2RjpQjC0hEg8vQv,cold nights,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.491,0.155,9,-24.813,0,0.0756,0.922,0.724,0.313,0.602,49.597,87420,2000
7EufLb0I5xdMra7nwdz4ZF,Loungin',Epifania,43,3QOEvKGjK08vhwKoVg76lt,Loungin',2018-10-20,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.649,0.473,1,-9.827,0,0.12,0.862,0.35,0.101,0.779,172.026,160044,2000
2XXvYN4zZdinxJMizuwKPB,Let Me Luv U,TiMT,2,0qkk7RdX81Scn7HwgPuw5T,Key Milestone,2018-10-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.567,0.204,8,-13.09,0,0.0345,0.808,0.804,0.111,0.436,85.921,124818,2000
5Lbb9qXQlYwsEDy9LBK7k0,Window Seat,Chris Anderson,41,52o62VP1NgwH7vAG9K7tjf,Killing Time,2018-10-25,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.55,0.563,3,-9.736,1,0.0634,0.694,0.883,0.106,0.299,74.207,129730,2000
3ZNHZBTpTCN8TFBtHIN7CJ,Nobody's Heart,Sergeant Jay,40,3Bi7Fh8RWrjJatYZied7b6,Nobody's Heart,2019-05-31,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.846,0.259,0,-12.274,1,0.173,0.00617,0.791,0.112,0.962,87.011,157021,2000
7fuSDngvlH3PJs3MbKVWNu,Sounds Of The Skeng,Stormzy,66,46FcuBwXjApRxo41rkScqV,Sounds Of The Skeng,2019-09-06,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.491,0.805,11,-3.226,0,0.299,0.0263,3.9e-5,0.109,0.382,174.63,214130,2000
26K1cfRaFe9zIyHztwVdQf,Gangsta,Smiler,50,4gnyScVeHbfxehqneoNvF9,Gangsta,2018-01-31,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.855,0.459,4,-10.328,1,0.353,0.469,0,0.163,0.595,130.023,162534,2000
78XK5PDIKWiDKcgiLl1x0o,Still Disappointed,Stormzy,70,4FCwf4rl9ZyRWzIy17ZZ6i,Still Disappointed,2020-01-10,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.731,0.674,1,-6.986,1,0.274,0.0943,0,0.0807,0.701,139.916,165027,2000
2gDwgvtJJDkRLzoks6BgSE,DIZZY,KAS,55,2keZIkLR5tnuUuqrTyuGxr,DIZZY,2019-07-26,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.697,0.547,5,-10.548,1,0.117,0.0656,0,0.233,0.741,76.962,219740,2000
6FZjiSBSQoj1geAgXjvqez,Undefeated (feat. Lil Keed),Future,61,0wWL6KM5LuMupJdO4SGiMe,Undefeated (feat. Lil Keed),2019-07-23,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.855,0.561,2,-5.105,1,0.277,0.00135,0,0.187,0.408,157.016,156467,2000
1i3UvjbQS0OoBoKkILthR2,Cat Pack,AJ Tracey,58,0H346vuauoKWvLPXuYGRDb,Cat Pack,2019-10-02,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.91,0.645,5,-9.377,1,0.327,0.00373,0,0.0599,0.332,139.969,165373,2000
2B15MgKTaavdlKdlwd4W0R,Georgia,Kevin Abstract,3,6FTxwPvKmU6B6fIaS2AfGm,ARIZONA baby,2019-04-11,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.664,0.522,8,-9.677,1,0.11,0.729,1.26e-4,0.0935,0.289,134.047,219467,2000
0EgmhYPgButfoBvtnidyR0,Song 32,Noname,7,3WyY9vsAcsEngOhfOl3aby,Song 32,2019-04-05,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.869,0.479,1,-9.695,1,0.128,0.0374,0.0168,0.0641,0.388,91.757,162496,2000
00mZFEvLTlNQhMUazb6xYg,Silent Prayer,YL,38,4PrLCkP2VjxrAjhSegAGk3,Sunday Holiday,2019-05-26,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.479,0.717,10,-8.305,1,0.222,0.728,0,0.167,0.798,85.225,171886,2000
5CTaFr3yPs4SEtCMt70Hfv,Carefree,Mick Jenkins,60,0buv8l9Y9nk9X47Hb5jooA,Carefree,2020-01-03,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.873,0.457,11,-11.558,1,0.0451,0.288,1.12e-6,0.093,0.74,137.543,190116,2000
3Dkfcd3DbXGVmM05KCRuFA,CASINO ROYAL,Kianush,77,6C0AQhEWVfiT8gycgA61be,CASINO ROYAL,2019-12-05,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.754,0.68,0,-6.331,0,0.224,0.345,0,0.153,0.499,118.008,171356,2000
2RaKlveGCllSaXloN8kmzV,Alien,RIN,80,7FzVARL5hF1iZPpOTCyMpp,Nimmerland,2019-12-06,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.835,0.601,6,-6.411,1,0.0562,0.298,0,0.111,0.853,137.998,208947,2000
1WqsQ3hjFZ1JOWWklngh5T,Fratello,Ghetto Phénomène,70,6NCkUgs2PLYHOLe4tlQZZp,Money Time,2019-11-08,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.868,0.662,0,-6.144,0,0.153,0.598,0,0.112,0.796,132.026,232640,2000
6WSwle8wTdJhOGEukwTxWf,95 BPM,Samra,75,0BEHPW4M7ttHKfvUGCeblv,95 BPM,2019-12-09,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.641,0.869,7,-2.953,1,0.303,0.0961,0,0.382,0.581,94.528,154105,2000
6cHxkkZ3TZUKsjd13pIO1p,Puta Madre,RAF Camora,72,6HS9ICTqNbO5KSAEJIxmg7,Puta Madre,2019-10-11,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.844,0.784,2,-6.218,0,0.0346,0.47,0,0.245,0.95,125.974,209032,2000
4isVKxoLiuaSROsXno2XWq,Puls steigt,Capo,73,1enifafRpcLlWgxK2LZ8X5,Puls steigt,2019-12-20,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.702,0.604,2,-7.28,0,0.122,0.422,1.5e-5,0.121,0.383,96.035,165002,2000
69NQ59CGoIRVTjdecpHfBQ,Alessandra Ambrosio,Miami Yacine,71,32rGzYI8YjzRKn0UqXVy7z,Alessandra Ambrosio,2019-12-20,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.903,0.81,4,-4.533,0,0.282,0.41,0,0.0853,0.871,104.023,141690,2000
3RtR0XXNGtBHJkFgY6OvTQ,Pyar Bolda,Jassa Dhillon,60,3ZcDbMWG4m26hPhQXFLFc8,Pyar Bolda,2019-10-02,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.746,0.598,10,-6.538,0,0.0558,0.011,0,0.289,0.243,159.83,162375,2000
5Wc9QpkWPO5mB0NkL4r5k7,Forget About It,Sidhu Moose Wala,54,4gH6ChRFE5WwAxXwAw7ow8,Forget About It,2019-10-27,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.8,0.881,1,-5.685,1,0.179,0.0496,0,0.182,0.743,93.052,225724,2000
5rPQTpvG1ulrJ52Jb204h7,Gedi,Kulbir Jhinjer,50,4lB2uDsyCeea8tsev70Zug,Gedi,2019-11-03,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.727,0.709,4,-6.125,0,0.324,0.284,0,0.133,0.751,154.067,179815,2000
6vKTm5I3Nqpw6CJt7NgHLz,Pagol,Deep Jandu,58,4t7zL0b2Z2JtFDKN3kNC92,Pagol,2019-07-08,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.724,0.498,1,-4.563,0,0.347,0.29,0,0.0996,0.869,169.976,219336,2000
5Zuc837OCk644co3j45fJn,Rim Car De,Mani Sandhu,26,1N5QbISMqZgWhh5Q4zGnkk,Rim Car De,2019-12-10,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.795,0.789,8,-5.932,0,0.0373,0.0572,8.62e-6,0.0735,0.839,95.994,187500,2000
2Uik6DjW1n5CWbRNdZilV5,Death Route,Sidhu Moose Wala,54,07LkboydJU8NSoNXkviZfJ,Pbx 1,2018-10-18,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.699,0.633,9,-6.733,0,0.139,0.397,0,0.0864,0.534,159.955,217521,2000
58prIObJ1GMpyG51jnMjeS,Badfella,Sidhu Moose Wala,51,07LkboydJU8NSoNXkviZfJ,Pbx 1,2018-10-18,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.616,0.844,1,-4.674,1,0.201,0.124,0,0.255,0.785,177.916,217532,2000
3zAUcdTSusMNmpWKX44lnZ,Ganga,Lefty Sm,43,4hAUvSaHXX5vTICzh13WvW,Ganga,2019-12-17,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.935,0.499,5,-7.582,0,0.126,0.386,0,0.504,0.764,131.009,252683,2000
4bW1pmf9AEC9opY5Xl7FeV,La Última Cena,Charles Ans,51,55XbM0qXwHVfWp4fHV91mk,El Desierto También Da Flores,2019-10-25,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.721,0.669,10,-11.507,0,0.182,0.175,0,0.0996,0.812,89.121,269663,2000
5hiumTSuqHC4M6526QwV9S,Chapala Style,Zimple,40,3Gy6Fk9gWHYwoM6coSCAzL,Chapala Style,2019-12-15,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.796,0.624,4,-7.447,0,0.427,0.0763,0,0.0553,0.691,172.182,197092,2000
3rEiViBB1bWVCnOwFHx1Zg,Hiphopa,Anexo Leiruk,18,5p7uuZz5SM12WhJZOyYIXS,Hiphopa,2020-01-17,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.698,0.798,10,-6.872,0,0.286,0.00649,0,0.069,0.689,90.142,187525,2000
6A71EmfdTryZxflaVpuXy6,What You Know,T.I.,2,6g015VCIuTF7FAAGvC98HO,King,2006-03-27,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.548,0.815,3,-4.389,0,0.0376,0.0154,0,0.12,0.345,146.934,273733,2000
0J1mcDz3wZTdBeZ56ho8LN,Over Here Hustlin',Birdman,36,3DLSu5fxSIaG7Ph8G5YVBp,Like Father Like Son,2006-01-01,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.677,0.848,11,-5.224,0,0.276,0.0394,0,0.142,0.679,144.423,292227,2000
5krOROgmf8adn3SJzeKLZy,Back Then,Mike Jones,58,1YU3MPIMY9rZOE899khVj2,Who Is Mike Jones?,2005-04-19,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.776,0.736,9,-6.308,1,0.255,0.0101,0,0.18,0.536,159.838,244187,2000
2T8hXV9LUZMDBKR5RALGEa,Splash Waterfalls,Ludacris,49,3hJHXxX04PNuGFIxdEHGzg,Chicken - N - Beer,2003-01-01,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.728,0.846,6,-6.102,1,0.407,0.102,0,0.233,0.702,145.813,290760,2000
7n37dToRMRqUhdOnh9sEhB,Why You Wanna,T.I.,1,6g015VCIuTF7FAAGvC98HO,King,2006-03-27,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.802,0.772,1,-4.893,0,0.192,0.358,0,0.0603,0.654,96.046,215000,2000
1qhgBzRH0jOzoVZJ2K1hDn,Royal Flush (feat. André 3000 & Raekwon),Big Boi,39,2AVZWmjkd1ymvErMUmmSYe,Royal Flush (feat. André 3000 & Raekwon),2008-04-26,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.719,0.671,11,-6.881,1,0.404,0.175,0,0.133,0.704,94.983,195360,2000
69JKBiYzIyqtuaBBCT1kcn,It's All Love,Myka 9,3,2qiePpALNDoajt58DClQIl,It's All Love,2001-04-25,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.64,0.668,1,-9.365,1,0.0981,0.284,0,0.317,0.641,93.184,222413,2000
77h8UXtbg4cX1JkVge5lgg,Posted,Pac Div,40,1GB5S1s6OvOHP9gS997gaA,The Div,2011-11-08,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.656,0.729,5,-4.342,1,0.205,0.0229,0,0.12,0.0855,72.418,188690,2000
4IejnaWylIqjqh0acnxmJS,Ridin Wit Some Killaz,Hitman Sammy Sam,12,03li45Op7ylSlWrouSReBC,Last Man Standing,2006-09-19,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.809,0.936,7,-4.995,1,0.0749,7.99e-4,0.18,0.737,0.925,134.057,289227,2000
7MSwclTvW6KLLkTbmw9FUQ,Throw It Up,Pastor Troy,52,4htcOW08TqINNLbcSf9esI,Kings Of Crunk,2002-10-29,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.698,0.602,3,-3.183,1,0.0889,0.0515,0,0.32,0.138,145.941,372973,2000
6ny4Y3Iy6d5m6zJYD8ziY7,Ain't Gon Let Up,DG Yola,37,37ghGrKmmNWD8AZ5bWesjh,Ain't Gon Let Up (Digivinyl),2006-06-27,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.785,0.709,11,-4.337,0,0.134,0.25,0,0.207,0.705,150.016,193560,2000
5RDqj06z9J287XqeQgYZdb,Elevators (Me & You),OutKast,0,3ga2TlSBquH5TdutDARxRX,ATLiens,1996-08-27,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.774,0.586,10,-10.434,0,0.301,0.0234,7.26e-4,0.0562,0.642,85.075,265200,1900
3qMkFNfMueMebmOzh2fKhy,Mr. Scarface,Scarface,31,1LpijBYQ5nyqdgntvlj9T5,Mr. Scarface Is Back,1991,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.915,0.518,1,-13.501,1,0.32,0.0696,0,0.183,0.574,97.049,352432,1900
164gjqAtz5Enj9tkbrCphL,Vica Versa,Pastor Troy,0,2YMwfMYTxgQiBMI6wXdoMD,Universal Soldier (Explicit Version),2002-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.806,0.694,1,-2.414,1,0.0308,0.00333,0,0.0841,0.227,142.103,266173,2000
2PuDoAM0gdidF1txIQFUkp,Like A Pimp,David Banner,0,2roYLCPsRNleLuSZDflAP2,Mississippi-The Album,2003-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.846,0.856,7,-5.14,1,0.176,0.00496,0,0.076,0.913,144.09,254707,2000
59xyRqG06dGbTmmJFVFbyQ,Dem Boyz,Boyz N Da Hood,52,56SzsFOWRCqayvViYU63kk,Boyz N Da Hood,2005-06-21,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.782,0.63,1,-5.683,1,0.162,0.00161,0,0.151,0.295,78.516,256800,2000
22HHKuitrUbFh8nluddJoR,Icy,Gucci Mane feat. Young Jeezy,0,2ni4uhiMKntPKqfC7ZPdC2,Hood Classics,2008-11-07,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.767,0.704,10,-4.737,0,0.0636,0.0405,0,0.106,0.678,92.133,283613,2000
4VeCg1rkHHiu1utqoNNUhH,Lay It Down,8Ball & MJG,30,1anke1zBsWVM2QEEjJLYEn,On the Outside Looking In,2015-03-03,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.823,0.582,11,-9.644,1,0.388,0.0177,0,0.0928,0.278,166.253,321693,2000
5NLDqBWjQUdmmA9JDABiIb,Pwa,5th Ward Boyz,16,1csv9avlOXP4e9GehgnDPp,Greatest Hits,2013-08-15,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.815,0.552,4,-3.881,0,0.301,0.0723,0,0.324,0.554,77.972,348027,2000
59R1Pv7IfNDHU76u6eD6yW,Time Taker,Geto Boys,30,06BLB0YP19RZgiqvYwho9A,The Resurrection,1996-04-02,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.79,0.441,1,-10.359,1,0.298,0.00421,0.00311,0.105,0.408,80.103,312000,1900
7fOa2YngldFhZpkPpQVwpb,Six Feet Deep,Geto Boys,37,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.811,0.502,10,-12.377,0,0.239,0.0778,0.00952,0.374,0.759,137.81,324333,1900
23RPwjKyCosT5s3X7XzgV9,Big Faces,Geto Boys,10,0iPd9eiDhtC4iua8yknqxW,"Da Good, Da Bad & Da Ugly",1998-11-17,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.859,0.653,11,-9.715,0,0.279,0.00694,0,0.0973,0.629,91.903,272560,1900
408auwR6AlpKxDyJVpwdyC,Sticky Green,Devin The Dude,21,45cD7YpQYQsm1fwNG6EFiJ,Greatest Hits,2013-08-15,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.794,0.695,5,-7.045,0,0.245,0.0182,0.00156,0.0972,0.774,80.999,191293,2000
51UVuDbX8WqHyn2ga4dsyG,25 Lighters,DJ DMD,28,6oWfJzT76srvnuDUo8EZnw,"Forty Four: 3rd Coast Classics, Vol. 1",2004-05-27,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.808,0.728,1,-4.658,0,0.21,0.00307,0,0.413,0.672,167.889,287467,2000
4U3JMDnjnUKggATEp7NryT,Pass Me Da Green,Master P,50,699xAzNxlXxgmkycTEqktC,Ghetto D,1997,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.645,0.458,1,-8.064,1,0.176,5.06e-4,0,0.108,0.207,145.963,185467,1900
6cTGIsgnvU6Uz7AwfuVq64,Is There A Heaven For A Gangsta?,Master P,18,2PJ1QoAJhgj1EBMciyPLfE,Best Of Master P,2005-01-01,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.722,0.767,6,-5.469,1,0.227,0.0235,0,0.167,0.697,78.737,193573,2000
4OPP6Nzkf60dpjbfRheELe,Da Summa,Three 6 Mafia,0,03dao4rkv9ZZ95IJrnugVM,Mystic Stylez,1995-05-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.842,0.64,8,-8.258,0,0.245,0.332,3.9e-4,0.0927,0.62,140.338,283573,1900
0Aqlt4N5h6rUtKnd09VXpr,Grillz - Dirty,Nelly,57,3W18dxZsE9GnP8DQrnGeBW,Sweatsuit,2005-11-25,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.863,0.514,4,-7.243,0,0.249,0.0419,0,0.301,0.843,82.985,271160,2000
7xJl2SNQT9ZqgXpiPXprnr,I'm A G,Rick Ross,33,42T8qfRs7jdpInsSk6nDJk,Port Of Miami,2006-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.502,0.685,10,-6.835,0,0.346,0.0798,0,0.0728,0.313,103.239,255400,2000
60jhH0IOUgycrEJbK7zP1s,Southern Fried Intro,Ludacris,32,3hJHXxX04PNuGFIxdEHGzg,Chicken - N - Beer,2003-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.605,0.885,10,-4.827,0,0.17,0.259,0,0.192,0.753,145.915,235533,2000
0I7EJmk6S47mpVh73dB02r,1st & 10 (Featuring Infamous 2-0 & Fate Wilson),Ludacris,26,2kT80DHqRtHQzDhQ2RCoIV,Back For The First Time,2000-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.635,0.946,9,-5.754,1,0.48,0.0844,0,0.143,0.774,156.099,223147,2000
28rT6KZftud6P93LetVrPD,Barbie Doll,THE TRASH MERMAIDS,41,5lQPljwSEuzu1XYbmRIKcL,Barbie Doll,2019-11-01,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.496,0.819,7,-3.892,1,0.0793,0.016,3.1e-6,0.0738,0.541,132.04,134240,2000
4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),Gryffin,76,0xLM3GiU0ZSstvhmeV0hmf,All You Need To Know (feat. Calle Lehmann),2019-03-27,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,rap,southern hip hop,0.513,0.788,0,-4.629,1,0.0364,0.00968,0,0.11,0.234,139.987,238459,2000
