track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0v9kGNjkKdQUdDoBIuiph4,My Prerogative,Bobby Brown,56,44w4sVYJVQzhH2dN3IwyIK,Don't Be Cruel,1988-01-01,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.753,0.62,9,-10.544,1,0.0524,0.0657,0,0.27,0.676,110.172,291560
1TeVeYATRojNVCH7q1APiv,Hand On the Pump,Cypress Hill,49,4tQSV1ZGpwlo3dBiTRuKvM,Cypress Hill,1991-08-13,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.826,0.658,0,-10.952,1,0.302,0.0759,1.86e-5,0.235,0.571,98.05,243027
0Vqap6DWhvILPwGvbtlUi5,The Rhythm,Kwame,29,06T6DizKcAp664U3jLSLqi,The Boy Genius Featuring The New Beginning,1989-01-31,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.928,0.45,4,-19.682,0,0.319,0.79,8.6e-5,0.13,0.908,99.838,231040
7LERfcxG7fhH8iuhmhe5Do,Weed Nap (Prod. by Sayez),Boaz,0,3MhdfMLWjILnWokqgmA0LM,The Transition,2010-10-10,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.522,0.905,8,-5.922,0,0.409,0.0534,0,0.452,0.595,109.842,251246
2MYl0er3UZ1RlKwRb5LODh,A.D.H.D,Kendrick Lamar,15,13WjgUEEAQp0d9JqojlWp1,Section.80,2011-07-02,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.609,0.799,9,-6.883,1,0.24,0.33,0,0.108,0.582,157.74,215509
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,Ice Cube,69,5WMLlQk7xLN9A40jipd3xo,Bootlegs And B-Sides,1994-11-22,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-6,0.107,0.768,101.368,273107
41bIQPBE1lFN0mmw6Lmssz,21 Questions,50 Cent,69,4ycNE7y1rp5215g1kkqk1P,Get Rich Or Die Tryin',2003-02-06,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.576,0.807,6,-3.908,0,0.317,0.353,3.63e-4,0.0512,0.908,90.012,224427
1aUT4xl8iiYNr6emik4qTB,I Need A Doctor,Dr. Dre,9,2IS597VgU3PdBGeMpJOZ1K,I Need A Doctor,2010-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.587,0.931,3,-4.426,1,0.467,0.103,1.16e-6,0.346,0.445,155.964,283733
69yVxyuRahEzs2taFMVVoO,Empire State Of Mind [Jay-Z + Alicia Keys],JAY-Z,7,03JboE7JdI2P2lZjzVFjUP,The Blueprint 3,2009-09-08,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.495,0.933,11,-3.977,1,0.395,0.0294,0,0.503,0.815,173.414,277400
4TboAbE2pCUUB0fk6Q9rUU,I Used to Love H.E.R.,Common,53,0JKjuvDUPrnlblAZyB1Aje,Resurrection,1994-10-25,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.74,0.445,1,-13.222,1,0.397,0.074,3.4e-5,0.424,0.593,91.745,278707
0PV1TFUMTBrDETzW6KQulB,93 'Til Infinity,Souls Of Mischief,68,7aSjaEi3OQ2aZemcJDhMb1,93 'til Infinity,1993-02-13,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.59,0.672,1,-11.792,1,0.412,0.125,1.04e-6,0.147,0.688,206.247,286440
7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,Mobb Deep,68,1cCAb1vN8uUsdfEylVmTLs,The Infamous,1995-04-25,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-6,0.237,0.241,94.828,224533
6GlDfTScLM2wxG7r2LUUCT,Baknaffek,Das EFX,45,0IOZCTHj2A1bny1pLo4uRh,Straight Up Sewaside,1993-11-16,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.814,0.531,7,-11.559,1,0.194,0.00415,7.02e-5,0.27,0.252,95.187,214267
3i0apBJdGSY2F24yHUSdkP,360 (What Goes Around),Grand Puba,37,2jDE322ok5MqIbwr2JuZL5,Reel to Reel,1992-09-29,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.945,0.364,7,-12.81,1,0.164,0.0634,0,0.0938,0.852,102.39,241667
3yL6iLEcVpOQzPFjYKh67A,Return of the Mecca,Pete Rock & C.L. Smooth,29,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.734,0.503,0,-13.693,1,0.289,0.0143,8.11e-5,0.124,0.599,93.872,344640
0qy5D3OJre7SPJNMOL9I71,Broccoli,DRAM,69,4mchkmnzdTYIEAnw2FijA3,Broccoli,2016-04-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.886,0.525,8,-7.39,1,0.132,0.236,0,0.057,0.708,145.99,225205
11KJSRSgaDxqydKYiD2Jew,Too Good,Drake,12,3hARKC8cinq3mZLLAEaBh9,Views,2016-05-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-5,0.102,0.392,117.983,263373
60U1mejDe61lT5zuox7gUX,FDT - Pt. 2,YG,0,5i4HcCa5FAY4G3t7Sfhr35,FDT (Pt. 2),2016-08-05,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.812,0.554,10,-6.507,0,0.457,0.229,0,0.362,0.312,96.848,222373
59PL9AwYjIrIpP04n9gmMR,Ride Out,Kid Ink,62,7hTMaPfK488vRcC1Ar4bOm,Furious 7: Original Motion Picture Soundtrack,2015-03-17,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.696,0.801,5,-5.641,0,0.0952,0.0469,0,0.502,0.536,93.003,211909
69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,21,7fZH0aUAjY3ay25obOUf2a,Purpose (Deluxe),2015-11-13,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,200787
22mhfCPBE5YzXWYekGJUdS,Ridin' Dirty,UGK,33,4jTPQq9PSlKMOm1yLx2ATN,Ridin' Dirty,1996-07-30,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.733,0.531,11,-11.217,0,0.326,0.13,0,0.354,0.378,171.632,332627
5ridPhhb2fWEtyu2EZk9aH,Pimpin' Ain't No Illusion (feat. Kool-Ace & Too $hort),UGK,17,4lWWlBbKuWBk7xgKEkevSg,The Essential UGK,2014-03-14,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.842,0.478,1,-9.489,0,0.163,0.005,9.97e-6,0.112,0.797,156.079,356920
3bgjTKUh8AXO3UuGjcKUnN,You Dig,Hot Boys,22,6eUYT38tLl7YwqZFJm1Ulb,Guerrilla Warfare,1999-07-27,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.752,0.879,1,-4.606,1,0.24,0.225,0,0.13,0.687,88.014,237200
5cQffjWJzgnmEtTzKW6dnh,Idols Become Rivals,Rick Ross,50,08XXyTmAv1vNghZS4p0ng2,Rather You Than Me,2017-03-17,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.481,0.716,10,-5.996,0,0.622,0.0123,0,0.141,0.404,78.829,341680
7rk2jwf7IL06qe0jxjpupP,So Sophisticated,Rick Ross,0,321URghwSOExYFpFwt7kRh,"God Forgives, I Don't",2012-01-01,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.681,0.864,2,-5.884,1,0.297,0.0226,0,0.624,0.539,77.028,247267
1YmF9PvLhIISIANoMLIYGq,A$AP Forever,A$AP Rocky,68,67Em0g7VkNZGzICh4SZQdY,A$AP Forever (feat. Moby),2018-04-05,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.469,0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,82,3MATDdrpHmQCmuOcozZjDa,TESTING,2018-05-25,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
7onDf2suCU2YfIvhZse6r4,Hush,Sean Price,16,75miDNgZQgpD70EV6Bb8pm,Mic Tyson,2012-10-30,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.353,0.882,1,-6.275,0,0.604,0.013,0,0.0807,0.656,83.744,155883
1EzniRQ6UM9Y5xGrmfqCgy,Laila’s Wisdom,Rapsody,36,0IkioqpdjITJwhbRliLoCx,Laila’s Wisdom,2017-09-22,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.417,0.737,5,-7.188,1,0.336,0.23,4.85e-5,0.467,0.355,165.183,194720
1Qbca84SoalSDtwF73xbxG,The Way You Make Me Feel,DJ Screw & The Screwed Up Click,10,7K4OQmcNEpZrTjeyJraEul,Fallen Soldiers,2008-02-12,3rd Coast Classics,1QJ66s6YBZgxMUaVUyrhbo,rap,southern hip hop,0.701,0.68,5,-6.495,0,0.484,0.0299,7.41e-5,0.185,0.477,72.359,360347
4yCoB7NLTxHQoNclRnbGav,Body Roc,Fat Pat,33,62mjJPI20VDtnY9sY9vQq4,Ghetto Dreams,1998-03-03,3rd Coast Classics,1QJ66s6YBZgxMUaVUyrhbo,rap,southern hip hop,0.732,0.584,11,-8.641,1,0.138,0.0408,0,0.0558,0.474,176.72,339253
0NrK4sqr5wcvgSIaYcxSID,Rider,Future,32,56P7aZkTGJGsYGe0DH7mqA,Astronaut Status,2012-01-17,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,0.641,0.679,5,-6.94,1,0.118,0.00433,1.18e-6,0.216,0.339,125.04,235493
4IIe0nhbucP0cFONORgX5p,Bells,Upchurch,41,5zs0aZqLLGTCZFgRa0idoI,Creeker,2018-02-12,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.53,0.796,10,-5.089,0,0.0389,0.0044,3.08e-4,0.126,0.536,166.022,203883
1NbRWGX7hybvzBU1Y5ysVa,No One,Upchurch,42,3gttZZF6xNOuEn4qKrlp7c,Supernatural,2018-08-19,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.682,0.595,2,-7.787,0,0.0908,0.184,0,0.128,0.404,147.996,226992
4mN9kmasHST2unDEhRfNm5,Be That Way,Jelly Roll,39,2XPQn6UyIL06t8Jgv6mba1,Waylon & Willie,2017-11-03,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.674,0.67,7,-6.457,1,0.061,0.204,0,0.289,0.371,143.948,246938
7lPaEd1BqOycaFRo05WIwK,Cause We Can,SMO,19,2PP82z7ab2RRk3JJT2ENEJ,Special Reserve,2018-02-23,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.658,0.729,0,-6.018,1,0.155,0.112,3.34e-6,0.125,0.459,152.226,238133
5M1tisy2u4mI5jXjX4h1Is,From the Radio,Danny Boone,21,3OHLWecwSvDZHY4pGShyUI,Fish Grease,2014-06-10,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.64,0.716,9,-5.508,1,0.0362,0.014,0,0.283,0.713,140.019,246621
4ZuiBNRL7M6ZIICenuF0zm,Only,Jelly Roll,59,1S7q7yBHK7Pxd8KDgn3iqP,Addiction Kills,2017-04-21,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.695,0.745,11,-4.566,1,0.0292,0.0124,0,0.0863,0.484,105.01,198116
0vNdaYu1MDw6ykRsce4NAc,Ghost Ranch,Upchurch,52,0DHBUVA3ipqDJD3Iv9cgN7,Creeker 2,2019-04-20,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.598,0.742,6,-5.59,0,0.0271,0.00935,2.13e-6,0.0968,0.349,129.984,242112
1q6hVQoOco1LXvGiQFTvI4,Livin' on Closing Time,Bottleneck,18,6JjXEfjVvl9GLL3JNx2gbw,Keep 'em Spinnin,2016-11-01,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.516,0.725,7,-5.192,1,0.0316,0.00882,0,0.344,0.373,169.226,267257
51OjUIiXdsPCr52oB5ntX8,Echoes,Jelly Roll,42,4BEol4SQk5NthGSNpaxIal,Goodnight Nashville,2018-12-07,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.606,0.683,9,-8.78,0,0.24,0.385,0,0.104,0.519,149.791,237180
6sT92lWDQbnGNuPlEbygaR,In My Hood,50 Cent,1,6djlUHJRvmKU4TpgOAhmRA,The Massacre (Ecopac Reissue Explicit),2005-03-03,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.801,0.72,1,-5.155,1,0.303,0.184,0,0.241,0.492,90.024,230899
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,DMX,66,0FeqrLI13XnYNY1s414uQd,Grand Champ,2003-01-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.537,0.948,8,-3.063,1,0.355,0.151,0,0.356,0.792,186.151,286267
37HlozQACAXm12NSaZIxF7,No Games,Rick Ross,42,6nZJ328QRWOjMlvMMWOPGv,No Games,2013-01-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.759,0.828,8,-4.217,0,0.0532,0.0185,1.66e-6,0.159,0.353,146.58,233427
7rcZHRL3DrRtAy83R3nZVY,Talk To Me,F$O Dinero,21,0BFy7NMzHS6LsAOUgSYzD7,Color Money,2019-11-26,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.786,0.612,8,-4.894,1,0.217,0.76,0,0.111,0.513,84.963,181673
67jrhonxy8Bgdqs3BxeHZb,Hustle,Billy Marchiafava,60,3i1iDJ2x5QeWmtHqZVh7JA,Hustle,2019-11-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.792,0.629,11,-7.612,0,0.317,0.255,0,0.055,0.382,119.987,96000
4x9sU0rsrZZynHpRebIxJs,Gryndin (feat. Young Marco),Jae Mansa,45,3i3EleVDqRfrODAj2qVAjG,Gryndin (feat. Young Marco),2019-11-11,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.618,0.819,8,-2.151,0,0.239,0.291,0,0.0744,0.529,157.218,198845
54l1COHmPabpaKkc2LbYar,Trapper of the Year,PashaPG,0,5DvkxZHscOPKnbmnYIWmOm,Trapper of the Year,2019-05-03,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.65,0.496,10,-10.311,0,0.189,0.0185,0,0.138,0.382,166.002,196994
3HvUqhm69q0l2TUnXRjJfK,Baby By Me,50 Cent,1,6chlVdn2d2HVgpqfIeWQ4I,Baby By Me (Explicit Version),2009-01-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.604,0.9,0,-2.935,0,0.0927,0.0183,1.51e-4,0.0728,0.422,190.029,215867
3otXXK647gcQHcy6Mu5aGy,Racks,YUCIFER,36,3aN2F6q2YUGKuK2Gqffre4,Racks,2019-12-19,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.731,0.877,10,-3.711,0,0.0642,0.356,0.0782,0.0559,0.576,165.161,136727
1YrHyDbH17btvI2rFTkbCQ,Bitch Please,Snoop Dogg,53,0knL5fTAXqq9oq4Yeyibc8,The Best Of Snoop Dogg,2005-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.863,0.771,7,-2.77,1,0.19,0.00954,0,0.288,0.812,95.029,234733
6WyMmaOWMwvj2MqudQJxVe,"Click, Clack - Get Back!",Ice Cube,24,0QH5E7FrDP91pWyc3gYQPw,"Laugh Now, Cry Later",2006-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.606,0.789,1,-3.865,1,0.0817,0.00213,6.12e-6,0.501,0.844,167.977,190533
1b4oehAiKqRh5uDMNJfz60,Heat,50 Cent,51,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.587,0.966,6,-2.808,0,0.514,0.292,0,0.347,0.7,85.51,254907
2wzMOVWqLMBNx7wVvJ7tt0,Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz),Snoop Dogg,58,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.47,0.83,9,-5.35,1,0.115,0.00474,0,0.339,0.587,90.967,218187
3remNAnjEnr4QukFZJyMX6,Pandemonium (feat. Wale & Rick Ross),Meek Mill,32,1xE3Obhzdpw4aIqPDMf4I4,"MMG Presents: Self Made, Vol. 1",2011-05-23,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.613,0.894,6,-3.908,0,0.292,0.114,0,0.265,0.759,160.09,359680
1afvj3F24pPABgXenbjmdQ,Party Up,DMX,3,0PHv2dssekAR5Asoj33Lbn,The Definition of X: Pick Of The Litter (Explicit Version),2007-06-16,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.488,0.954,11,-1.584,1,0.326,0.0798,0,0.163,0.596,202.535,272920
7vwkKw2Xd7Pks1X712Au0T,Remember the Name (feat. Styles of Beyond),Fort Minor,58,4IeQ4pMgtlYDNzB3SD5J54,The Rising Tied (Deluxe Version),2005-11-21,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-6,0.0795,0.88,84.858,230493
3cSuhzV7wKX5diQ8hos78P,Steady Mobbin,Young Money,65,0hDy52fqKwb2ZIjyNXGxan,We Are Young Money,2009-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.488,0.691,0,-8.09,0,0.279,0.0219,0,0.501,0.697,156.141,310733
28jIn3exiIQxo2lLUlXQJs,Toss It Up,2Pac,40,1WBZyULtlANBKed7Zf9cDP,Greatest Hits,1998-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.679,0.755,1,-4.062,0,0.33,0.0438,0,0.445,0.627,183.973,282800
37WOapWIoBmEbAQPhqestx,Жизнь,Andery Toronto,38,5s6eWCr7TLTTSjLIYccT75,Медведи,2017-11-10,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.243,0.717,6,-7.206,0,0.425,0.063,0,0.365,0.467,53.06,159817
77vOIr5ZJcCz9l9Wm9y5AX,Статус,Nurminsky,33,5ZsegrTa9mIXlMB2OtduGa,Статус,2019-07-05,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.77,0.829,8,-4.529,1,0.282,0.104,0,0.169,0.797,160.141,192157
7kaQDeRHwUYEdDxjueRUMl,Амбасcадора,Gamora,27,4ryNhekOt5bI3LUW2y91xq,Амбассадора,2018-10-15,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.814,0.788,7,-7.192,1,0.381,0.331,0,0.322,0.731,81.98,232031
4SIikVOaIenF6XQyedYBU9,Запретный плод,CVPELLV,26,1yk57D93jEUj7as6AyDh7Z,"Phonogram, Pt. 2",2016-07-22,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.59,0.629,4,-6.872,0,0.318,0.281,0,0.127,0.206,82.318,187099
4xqPB7sGQYd05MC2nS3E1V,Jannaya,Orheyn,7,19uU4V5Rfd6Pgfpp5tJh38,Lay Lay,2017-03-08,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.612,0.49,4,-10.261,0,0.0918,0.24,9.07e-4,0.358,0.894,152.011,195997
1b9s4EHmdT9SP3rzwNXQto,Одним днём,Местный,17,1hmpn41Mtevhe3vq1zTkvJ,Одним днём,2019-05-08,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.764,0.764,9,-6.599,0,0.408,0.628,0,0.0919,0.223,86.978,137968
1ZpDPZU5LeMqqLAAOxqPMh,Marlboro,MiyaGi,3,1f2qL03S5lDaTXKsu3FUXl,Buster Keaton,2019-06-21,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.561,0.515,2,-7.07,1,0.102,0.395,0.0156,0.17,0.0593,77.897,243422
24poDm4fvzXqt74loxSKdn,Standing on Ferraris,The Game,29,4fF56KwtoOvsd9uVmlEfxL,The Documentary 2,2015-10-09,Gangster Rap | 100 % Gangster,2e0d7otcM1oyecfi3zZPWk,rap,gangster rap,0.669,0.764,0,-6.618,1,0.437,0.202,0,0.421,0.766,111.805,251587
4lDnze4JwIxRlN77meRYue,Wait A Minute,G Unit,11,0YNVnWPEkIqNevJWarbuOh,G To The Street,2017-02-10,Gangster Rap | 100 % Gangster,2e0d7otcM1oyecfi3zZPWk,rap,gangster rap,0.719,0.683,11,-5.269,0,0.315,0.0908,0,0.366,0.455,140.105,171572
1sL25mF0g1qMJbAPDfacum,Get Buck,Young Buck,0,2zkFhBncuOfVnjHXtpACPu,Buck The World,2006-01-01,Gangster Rap | 100 % Gangster,2e0d7otcM1oyecfi3zZPWk,rap,gangster rap,0.797,0.667,1,-6.095,0,0.158,0.545,0,0.0357,0.621,76.51,254493
4hFV8xf1MD6Tmg2g0XltTY,Thug,Slim Thug,52,6ZmRtymFNo8pU2PQno73lv,Boss Of All Bosses,2009-03-24,Gangster Rap | 100 % Gangster,2e0d7otcM1oyecfi3zZPWk,rap,gangster rap,0.781,0.71,1,-3.683,0,0.0903,0.00888,0.003,0.12,0.317,156.068,230707
2lCdyF2a9EcdBD7C6c99iI,Breathin,2Pac,1,2lxYSUgQdH38FdZnegAt0f,Until The End Of Time,2001-03-27,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.868,0.718,1,-5.453,0,0.288,0.0162,0,0.21,0.598,83.015,244827
6aQOdVS4SLBoCk4ZDfFEPg,Arabian Knights,Mishaal,48,7v16jIV0nzg44N8tLc2ZRc,Arabian Knights,2019-12-13,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.74,0.388,6,-10.977,0,0.057,0.432,2.27e-6,0.0885,0.66,75.992,105500
5E9M19xu3ajER8Cn8EYDAr,Changes,G-Unit,0,3zzpYc3ZBR6V2NHl6pRtXe,The Beauty Of Independence,2014-08-25,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.7,0.723,7,-5.407,1,0.361,0.48,0,0.119,0.357,86.864,245870
014V6u9VubefjaPPl1QkTJ,Phenomenal,Eminem,1,5pqnv0aiizL6F4mmVkniKM,Southpaw (Music From And Inspired By The Motion Picture),2015-07-24,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.64,0.841,1,-2.426,0,0.0466,0.153,0,0.0457,0.0471,121.075,282546
2MC3kUK90yY3Agkw9jHAuF,Lotto,Rotimi,0,0wGjt1zeBKqniSW93uxt33,Lotto,2015-06-19,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.724,0.528,7,-7.945,1,0.193,0.00758,0,0.534,0.343,90.034,207834
61AX466Hnmc8yrG87MJFZe,Take From Me,Bad Meets Evil,0,7CWSLPmiMIHXfETjpdOVT6,Hell: The Sequel (Deluxe),2011-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.7,0.771,1,-5.187,1,0.226,0.0302,0,0.319,0.621,146.93,205589
6Js75PRS6otkphpPKtIrcp,Pimp Like Me,D12,0,1goTTgn8yBzKNOCocQcMQy,Devils Night,2001-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.878,0.544,9,-4.618,0,0.284,0.0981,0,0.198,0.546,135.987,356960
5zR3bhyD2fUZISRHRGGGJe,Kunden,Nate57,49,4s3bz5Y0bqJ3m9mjZfbqxr,Kunden,2019-12-13,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.886,0.664,6,-6.368,0,0.309,0.213,2.55e-4,0.0655,0.834,148.021,193004
35ng4paFFvY2YiacXUP6PW,Vladimir Putin,Capital Bra,51,2SV84xN9mJl5VswzHaQ3zB,Kuku Bra,2016-01-29,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.762,0.583,0,-6.234,0,0.204,0.103,0,0.0818,0.179,133.033,223800
1OydelxPGurQL1QZDSpP9U,Bugs & Bunnies,Olexesh,18,66OvSRoGZPWG4kh1wI1OuT,Makadam (Bonus Tracks Version),2016-10-21,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.495,0.72,2,-5.195,1,0.407,0.0917,0,0.567,0.359,178.052,265023
0EaBAVmfrZbl8TNlLRzLhV,Läuft,Kurdo,30,37C7VG5IBVtqaSsCWjWTub,Slum Dog Millionaer (Deluxe Edition),2014-01-10,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.424,0.677,7,-6.418,1,0.31,4.64e-4,0.0167,0.0904,0.444,74.429,194430
3ZpTL6e7kJq5AKJZvIu2gi,Meros überall,Sero El Mero,46,6NVUFzLLp2OtJ7mLHnr0t8,Meros überall,2018-07-24,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.774,0.625,11,-8.522,0,0.245,0.191,0,0.327,0.675,158.065,184972
2TsWCaWq1uestFUgZ1Dlqw,Medusa,Kollegah,1,4Mnq6qRSUEvK62gkbQrkoJ,Chronik III,2015-10-09,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.75,0.849,7,-5.389,1,0.276,0.124,0,0.0978,0.284,89.003,182040
